time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2021/4/6 8:00,25.76,7.28,7.44,215.42,7.53,5.94,0.034,0.069,1.606
2021/4/6 12:00,26.55,7.99,8.61,209.04,8.48,6.54,0.045,0.078,1.696
2021/4/6 16:00,26.67,8.18,9.28,209.04,7.81,6.54,0.025,0.073,1.66
2021/4/6 20:00,26.19,8.04,9.53,211.62,8.46,6.66,0.025,0.073,1.609
2021/4/7 0:00,26.3,7.32,9.36,224.08,8.41,5.86,0.025,0.064,1.464
2021/4/7 4:00,26.31,7.65,8.97,215.53,8.91,6.48,0.025,0.072,1.596
2021/4/7 8:00,26.32,8.05,8.72,210.13,8.5,6.47,0.025,0.072,1.585
2021/4/7 12:00,26.67,8.17,9.38,213.54,8.67,6.85,0.025,0.079,1.723
2021/4/7 16:00,26.55,7.96,9.05,213.7,8.97,6.56,0.025,0.074,1.639
2021/4/7 20:00,26.21,7.47,8.07,217.25,8.92,6.39,0.027,0.073,1.638
2021/4/8 0:00,26.19,7.31,8.24,221.34,8.5,6.39,0.027,0.073,1.638
2021/4/8 4:00,26.09,7.91,8.09,212.47,9.62,6.64,0.025,0.077,1.663
2021/4/8 8:00,26.19,8.02,7.85,213.6,8.82,6.53,0.025,0.074,1.652
2021/4/8 12:00,27.14,8.31,9.69,214.87,9.16,6.81,0.025,0.079,1.725
2021/4/8 16:00,26.67,8.35,8.91,215.09,9.72,6.94,0.025,0.076,1.654
2021/4/8 20:00,26.07,8.07,7.04,211.84,9.82,6.62,0.059,0.076,1.743
2021/4/9 0:00,25.84,8.18,7.29,211.72,11.39,6.62,0.059,0.076,1.743
2021/4/9 4:00,25.83,8.24,7.29,211.84,11.79,6.88,0.025,0.081,1.706
2021/4/9 8:00,25.71,7.94,6.63,211.6,10.25,6.61,0.035,0.08,1.694
2021/4/9 12:00,25.95,8.34,7.61,209.77,10.13,7.31,0.025,0.083,1.712
2021/4/9 16:00,25.83,8.21,7.41,209.53,11.09,7.14,0.031,0.082,1.718
2021/4/9 20:00,25.47,8.04,6.88,210.63,11.4,6.94,0.048,0.084,1.782
2021/4/10 0:00,25.47,7.58,7.18,215.21,9.84,6.59,0.025,0.079,1.636
2021/4/10 4:00,25.23,7.15,6.42,219.01,9.55,6.23,0.045,0.077,1.561
2021/4/10 8:00,25.25,7.47,6.3,212.71,11.54,6.74,0.048,0.083,1.752
2021/4/10 12:00,25.37,7.96,7,212.36,10.69,7.06,0.032,0.091,1.8
2021/4/10 16:00,25.58,8.24,7.53,211.14,8.64,7.09,0.037,0.086,1.831
2021/4/10 20:00,25.34,8.19,6.95,212.2,11.18,7.12,0.052,0.087,1.847
2021/4/11 0:00,25.21,7.91,6.61,213.31,11.4,6.92,0.07,0.086,1.896
2021/4/11 4:00,25.1,7.71,5.78,215.13,11.35,7.03,0.075,0.089,1.952
2021/4/11 8:00,25.1,7.73,5.74,214.28,10.04,6.86,0.083,0.088,1.876
2021/4/11 12:00,25.76,7.94,6.54,210.95,9.17,7.03,0.066,0.086,1.836
2021/4/11 16:00,25.87,8.25,7.43,210.46,9.92,7.23,0.031,0.089,1.869
2021/4/11 20:00,25.35,8,6.91,210.75,11.15,7.07,0.052,0.086,1.826
2021/4/12 0:00,25.26,7.67,7.05,213.87,10.12,7.07,0.052,0.086,1.826
2021/4/12 4:00,25.25,7.36,6.95,215,9.73,6.48,0.025,0.079,1.775
2021/4/12 8:00,25.35,7.61,6.98,211.63,10.38,6.67,0.025,0.079,1.821
2021/4/12 12:00,26.07,8.26,8.68,205.97,10.36,7.53,0.025,0.088,1.785
2021/4/12 16:00,25.71,7.56,7.83,219.66,9.97,6.71,0.025,0.09,1.803
2021/4/12 20:00,25.53,7.94,8.42,218.56,10.26,7.16,0.025,0.09,1.854
2021/4/13 0:00,25.59,7.45,8.85,222.58,10.27,7.16,0.025,0.09,1.854
2021/4/13 4:00,25.6,7.79,8.85,223.04,10.72,6.98,0.025,0.079,1.836
2021/4/13 8:00,25.71,7.97,8.92,223.47,9.17,7.32,0.025,0.076,1.839
2021/4/13 12:00,26.43,8.16,9,214.96,9.05,7,0.025,0.076,1.745
2021/4/13 16:00,26.18,7.79,8.68,221.74,9.47,6.91,0.025,0.078,1.788
2021/4/13 20:00,25.94,8.36,9.35,220.46,10.95,7.45,0.025,0.083,1.826
2021/4/14 0:00,25.82,7.92,9.98,224.99,9.78,6.9,0.025,0.072,1.851
2021/4/14 4:00,25.91,7,10.57,232.88,9.41,6.54,0.025,0.068,1.682
2021/4/14 8:00,25.95,8.3,10.16,221.9,10.01,7.45,0.025,0.076,1.84
2021/4/14 12:00,26.67,8.49,10.07,214.11,9.06,7.36,0.025,0.082,1.732
2021/4/14 16:00,26.18,8.15,9.54,224.35,9.43,7.09,0.025,0.082,1.861
2021/4/14 20:00,25.95,7.47,8.38,223.73,9.73,6.75,0.047,0.081,1.882
2021/4/15 0:00,26.07,7.17,9.8,236.35,9.09,6.06,0.026,0.065,1.792
2021/4/15 4:00,26.06,8.15,9.25,219.48,9.34,,,,
2021/4/15 8:00,26.26,7.55,9.81,223.47,7.99,6.34,0.025,0.066,1.669
2021/4/15 12:00,27.03,7.53,9.29,228.68,7.49,6.34,0.025,0.066,1.669
2021/4/15 16:00,26.31,7.12,8.22,225.56,9.19,6.23,0.025,0.066,1.669
2021/4/15 20:00,26.55,8.33,9.1,221.21,8.57,7.33,0.025,0.077,1.982
2021/4/16 0:00,26.67,7,8.86,221.17,9.17,7.33,0.025,0.077,1.982
2021/4/16 4:00,26.67,6.25,8.36,221.04,9.63,6.14,0.033,0.067,1.711
2021/4/16 8:00,26.55,7.54,8.43,217.12,8.74,6.72,0.025,0.073,1.785
2021/4/16 12:00,27.16,7.49,8.38,219.01,8.18,6.77,0.025,0.076,1.855
2021/4/16 16:00,26.79,7.3,7.56,220.64,7.78,6.66,0.084,0.076,1.883
2021/4/16 20:00,26.8,8.34,8.98,216.92,8.52,7.19,0.025,0.073,1.84
2021/4/17 0:00,26.91,8.24,8.68,214.06,8.11,6.96,0.027,0.075,1.798
2021/4/17 4:00,26.75,8.27,8.69,215.73,9.31,6.9,0.025,0.075,1.891
2021/4/17 8:00,26.55,7.7,7.77,217.78,8.82,6.55,0.04,0.068,1.827
2021/4/17 12:00,26.8,7.31,7.75,217.44,7.75,6.4,0.039,0.069,1.792
2021/4/17 16:00,26.67,7.33,7.95,214.62,8.8,6.48,0.045,0.068,1.813
2021/4/17 20:00,26.44,7.22,7.17,209.02,9.04,6.21,0.073,0.069,1.758
2021/4/18 0:00,26.43,7.18,6.78,207.46,8.4,6.16,0.075,0.069,1.764
2021/4/18 4:00,26.43,7.15,7.03,209.41,7.85,6.17,0.058,0.065,1.744
2021/4/18 8:00,26.31,7.08,6.25,209.68,7.65,5.93,0.085,0.064,1.785
2021/4/18 12:00,26.79,7.17,6.5,203.77,7.83,6.31,0.076,0.073,1.865
2021/4/18 16:00,26.8,7.1,5.92,207.81,8.39,6.07,0.108,0.069,1.752
2021/4/18 20:00,26.19,6.97,5.49,218.44,8.75,5.82,0.166,0.076,1.754
2021/4/19 0:00,26.31,6.98,7.23,215.89,9.43,6.15,0.157,0.082,2.053
2021/4/19 4:00,26.19,6.88,7.05,217.74,9.64,6.33,0.201,0.087,2.231
2021/4/19 8:00,26.19,6.88,7.19,209.52,10.69,6.45,0.159,0.084,2.063
2021/4/19 12:00,26.19,6.95,7.3,200.83,10.5,6.53,0.084,0.085,2.115
2021/4/19 16:00,26.19,6.93,7.39,191.9,10.77,6.59,0.074,0.086,2.063
2021/4/19 20:00,25.95,6.85,6.96,193.06,11.79,6.31,0.122,0.089,2.151
2021/4/20 0:00,25.95,6.67,7.12,221.25,8.88,6.01,0.113,0.074,2.164
2021/4/20 4:00,25.95,6.97,6.89,215.63,8.94,6.66,0.112,0.084,2.348
2021/4/20 8:00,26.07,7,6.76,222.69,10,6.77,0.104,0.083,2.302
2021/4/20 12:00,26.43,6.95,7.05,192.95,8.31,6.5,0.17,0.091,2.244
2021/4/20 16:00,26.54,7.26,7.93,214.62,8.69,6.89,0.067,0.084,2.279
2021/4/20 20:00,25.96,7.03,7.14,213.32,9.19,6.49,0.124,0.082,2.313
2021/4/21 0:00,25.83,6.72,6.4,218.82,9.84,5.99,0.184,0.079,2.326
2021/4/21 4:00,25.83,6.84,6.8,217.7,7.84,6.24,0.139,0.078,2.378
2021/4/21 8:00,26.04,6.99,7.02,218.03,7.56,6.68,0.107,0.081,2.345
2021/4/21 12:00,26.57,7.23,8.12,218.11,8.13,6.51,0.077,0.08,2.279
2021/4/21 16:00,26.67,7.26,7.99,220.15,9.33,6.48,0.093,0.078,2.289
2021/4/21 20:00,26.53,7.25,8.02,221.33,8.22,6.57,0.099,0.079,2.21
2021/4/22 0:00,26.44,6.93,8.29,230.43,8.14,6.2,0.063,0.071,2.255
2021/4/22 4:00,26.52,6.43,8.34,249.4,6.82,5.31,0.044,0.055,2.038
2021/4/22 8:00,26.55,7.09,7.91,230.12,7.71,6.39,0.05,0.068,2.36
2021/4/22 12:00,26.91,7.37,8.3,224.33,7.88,6.62,0.075,0.079,2.224
2021/4/22 16:00,27.23,7.77,9.22,223.7,7.75,7.25,0.03,0.082,2.252
2021/4/22 20:00,26.67,7.56,8.34,223.33,8.69,6.79,0.059,0.078,2.25
2021/4/23 0:00,26.81,6.96,9.67,237.37,6.86,5.88,0.042,0.059,1.861
2021/4/23 4:00,26.8,6.68,9.25,242.48,7.27,5.63,0.041,0.056,1.922
2021/4/23 8:00,27.02,7.4,9.39,231.1,7.6,6.56,0.032,0.062,2.108
2021/4/23 12:00,27.64,8.19,10.54,218.61,7.85,7.09,0.038,0.077,2.097
2021/4/23 16:00,28.23,8.74,12.79,219.89,7.84,7.75,0.025,0.076,2.073
2021/4/23 20:00,26.92,7.88,9.16,208.04,9.62,7.08,0.05,0.073,2.132
2021/4/24 0:00,27.06,6.47,11.27,228.59,7.91,5.27,0.035,0.053,1.891
2021/4/24 4:00,27.15,7.35,10.17,218.42,8.45,6.12,0.044,0.059,1.973
2021/4/24 8:00,27.27,8.12,10.46,206.78,8.31,6.67,0.04,0.062,2.059
2021/4/24 12:00,27.52,8.34,10.64,204.74,8.69,6.83,0.042,0.07,2.106
2021/4/24 16:00,27.64,8.3,10.08,204.02,7.09,7.01,0.072,0.068,2.041
2021/4/24 20:00,27.33,8.03,9.27,204.8,8.19,6.74,0.075,0.069,2.024
2021/4/25 0:00,27.15,7.48,8.07,205.64,8.86,6.25,0.098,0.066,2.049
2021/4/25 4:00,27.27,7.19,8.8,210.2,7.73,6.16,0.056,0.064,1.946
2021/4/25 8:00,27.27,7.61,8.08,206.6,7.55,6.31,0.065,0.065,1.996
2021/4/25 12:00,27.63,7.86,9.12,204.97,7.85,6.57,0.042,0.07,1.987
2021/4/25 16:00,27.52,7.76,8.59,201.88,8.91,6.52,0.101,0.068,2.073
2021/4/25 20:00,27.51,7.92,8.73,203.72,8,6.36,0.07,0.066,1.943
2021/4/26 0:00,27.4,7.87,8.65,206.33,8.22,6.38,0.053,0.065,1.921
2021/4/26 4:00,27.27,7.32,7.46,206.44,7.9,6.08,0.075,0.063,1.961
2021/4/26 8:00,27.39,7.48,7.76,207.38,7.44,5.71,0.051,0.06,1.856
2021/4/26 12:00,27.04,7.42,7.07,205.9,8.15,6.14,0.076,0.067,1.916
2021/4/26 16:00,26.79,7.15,6.38,205.39,7.54,5.92,0.104,0.065,1.859
2021/4/26 20:00,26.8,7.09,5.52,205.09,9,5.98,0.148,0.068,2.039
2021/4/27 0:00,26.78,7.16,4.73,216.75,14.75,7.21,0.17,0.093,2.318
2021/4/27 4:00,26.54,6.97,3.47,211.09,10.01,6.14,0.261,0.091,2.241
2021/4/27 8:00,26.19,6.91,2.98,226.43,10.24,6.06,0.349,0.101,2.779
2021/4/27 12:00,26.45,6.98,4.82,216.64,9.07,6.4,0.381,0.108,2.955
2021/4/27 16:00,26.55,6.92,4.96,220.27,9.89,6.29,0.46,0.108,2.961
2021/4/27 20:00,26.18,6.82,4.18,214.61,13.13,5.93,0.612,0.113,3.306
2021/4/28 0:00,25.86,6.73,4.01,207.13,14.11,6.07,0.835,0.121,3.664
2021/4/28 4:00,25.71,6.7,3.93,205.75,15.39,5.99,0.974,0.124,3.838
2021/4/28 8:00,25.71,6.71,3.98,204.81,14.8,5.98,1.103,0.125,4.013
2021/4/28 12:00,26.76,6.9,5.94,208.9,11.81,6.19,1.028,0.123,3.783
2021/4/28 16:00,26.67,7.01,7.11,209.06,10.91,6.38,0.97,0.12,3.682
2021/4/28 20:00,26.06,6.86,4.91,210.58,11.59,5.78,1.009,0.116,3.679
2021/4/29 0:00,25.7,6.81,4.08,210.61,11.97,5.53,1.06,0.121,3.704
2021/4/29 4:00,25.47,6.76,3.56,209.96,11.67,5.3,1.092,0.122,3.743
2021/4/29 8:00,25.35,6.75,3.32,210.04,10.95,5.13,1.073,0.117,3.661
2021/4/29 12:00,25.71,6.84,4.91,202.85,9.96,5.97,1.163,0.137,3.898
2021/4/29 16:00,26.17,7.01,6.63,203.04,10.06,5.91,0.968,0.121,3.633
2021/4/29 20:00,25.71,6.92,5.61,201.84,10.6,5.66,0.997,0.122,3.652
2021/4/30 0:00,25.47,6.8,4.49,199.89,11.23,5.6,1.054,0.126,3.812
2021/4/30 4:00,25.24,6.75,3.83,199.01,10.78,5.4,1.045,0.129,3.714
2021/4/30 8:00,25.32,6.7,3.24,196.6,11.52,5.56,1.107,0.13,3.882
2021/4/30 12:00,26.18,6.81,5.38,190.3,12.05,6.2,1.037,0.139,4.001
2021/4/30 16:00,26.91,7.64,10.91,190.87,11.28,7.3,0.664,0.137,3.54
2021/4/30 20:00,26.05,6.95,7.27,191.63,11.96,6.23,0.75,0.117,3.66
2021/5/1 0:00,25.61,6.79,5.29,192.68,10.63,5.53,0.759,0.116,3.544
2021/5/1 4:00,25.47,6.7,4.49,192,10.3,5.49,0.758,0.118,3.536
2021/5/1 8:00,25.7,6.77,5.39,190.05,9.14,5.42,0.571,0.112,3.287
2021/5/1 12:00,26.67,7.28,10.18,185.26,10.56,6.98,0.345,0.128,3.342
2021/5/1 16:00,29.12,8.49,18.6,188.25,11.38,8.92,0.345,0.148,3.701
2021/5/1 20:00,28,7.94,13.66,193.44,10.16,7.5,0.427,0.119,3.54
2021/5/2 0:00,27.5,7.29,11.26,191.37,9.36,7.5,0.427,0.119,3.54
2021/5/2 4:00,27.04,7.1,9.96,190.2,8.7,6.36,0.367,0.096,3.433
2021/5/2 8:00,26.63,6.9,8.09,184.84,9.14,6.86,0.215,0.116,3.372
2021/5/2 12:00,27.15,7.59,13.2,184.34,10.63,7.58,0.047,0.138,3.184
2021/5/2 16:00,27.15,7.79,12.83,185.48,10.11,6.98,0.1,0.109,3.053
2021/5/2 20:00,26.91,7.29,10.71,182.31,11.16,6.81,0.103,0.103,3.102
2021/5/3 0:00,26.55,6.31,7.55,181.28,10.92,6.81,0.103,0.103,3.102
2021/5/3 4:00,26.43,6.61,8.24,181.19,8.91,6.08,0.09,0.092,2.979
2021/5/3 8:00,26.9,6.9,8.02,183.31,8.76,6,0.065,0.095,2.862
2021/5/3 12:00,26.91,6.79,6.58,184.33,7.99,6.26,0.108,0.096,2.899
2021/5/3 16:00,27.03,6.77,7.04,180.51,9.52,6.25,0.076,0.096,2.906
2021/5/3 20:00,26.67,6.87,7.78,182.18,9.62,6.37,0.058,0.097,2.834
2021/5/4 0:00,26.67,6.44,7.41,179.95,9.56,6.37,0.058,0.097,2.834
2021/5/4 4:00,26.55,6.51,6.36,183.07,8.9,6.1,0.052,0.091,2.763
2021/5/4 8:00,26.91,6.67,6.26,168.28,8.38,6.03,0.039,0.088,2.951
2021/5/4 12:00,27.39,6.77,6.58,185.21,9.12,6.27,0.029,0.096,2.647
2021/5/4 16:00,27.63,6.77,7.48,164.84,9.88,6.42,0.026,0.093,2.8
2021/5/4 20:00,27.39,7.02,10.54,180.6,10.15,6.48,0.025,0.1,2.604
2021/5/5 0:00,27.39,6.89,8.08,185.86,9.34,6.48,0.025,0.1,2.604
2021/5/5 4:00,27.53,6.52,9.23,183.57,11.79,6.53,0.025,0.093,2.468
2021/5/5 8:00,27.36,6.79,6.86,178.73,13.1,6,0.025,0.096,2.688
2021/5/5 12:00,28.12,6.85,8.61,171.43,13.04,6.48,0.025,0.104,2.496
2021/5/5 16:00,28,6.99,10.14,173.25,12.05,7.1,0.025,0.114,2.432
2021/5/5 20:00,27.64,6.86,7.85,177.43,10.31,6.27,0.025,0.097,2.384
2021/5/6 0:00,27.64,6.84,7.37,185.79,9.62,5.96,0.025,0.094,2.329
2021/5/6 4:00,27.39,6.35,6.64,205.24,6.95,4.64,0.034,0.069,2.172
2021/5/6 8:00,27.4,6.72,5.7,188.86,8.11,5.55,0.04,0.091,2.424
2021/5/6 12:00,28.56,6.89,8.68,172.77,8.79,6.24,0.025,0.111,2.607
2021/5/6 16:00,28,6.93,8.31,175.35,8.51,6.49,0.025,0.101,2.422
2021/5/6 20:00,28.12,7.35,8.51,192.2,7.03,6.15,0.025,0.096,2.575
2021/5/7 0:00,28.07,5.7,7.55,242.26,2.14,2.7,0.039,0.042,2.197
2021/5/7 4:00,27.88,6.26,6.97,222.2,5.52,5,0.036,0.071,2.385
2021/5/7 8:00,28,6.91,6.19,197.37,5.9,5.81,0.045,0.096,2.709
2021/5/7 12:00,28.6,7.01,7.52,192.74,5.78,6.38,0.025,0.105,2.786
2021/5/7 16:00,29.09,7.33,9.57,190.94,8.38,7.87,0.025,0.132,3
2021/5/7 20:00,28.73,7.32,9.06,190.43,6.93,6.48,0.025,0.108,2.897
2021/5/8 0:00,28.61,6.46,8.51,217.94,5.7,5.02,0.028,0.081,2.662
2021/5/8 4:00,28.61,6.7,8.85,209.04,5.85,5.38,0.025,0.089,2.636
2021/5/8 8:00,28.97,7.26,8.8,190.07,5.78,6.42,0.025,0.104,2.766
2021/5/8 12:00,30.8,8.36,13.71,187.28,7.26,7.2,0.025,0.123,2.81
2021/5/8 16:00,31.16,8.81,14.48,190.3,7.52,7.83,0.025,0.125,2.72
2021/5/8 20:00,29.82,8.29,11.51,195.89,6.78,6.88,0.025,0.113,2.632
2021/5/9 0:00,29.46,7.04,11.23,212.77,5.94,5.93,0.025,0.084,2.438
2021/5/9 4:00,29.38,6.97,9.75,209.15,5.84,5.74,0.025,0.082,2.32
2021/5/9 8:00,29.58,7.46,8.77,193.21,5.5,6.24,0.025,0.098,2.431
2021/5/9 12:00,30.43,8.46,13.3,192.09,6.19,7,0.025,0.113,2.443
2021/5/9 16:00,32.77,9.21,18.4,191.99,7.01,7.65,0.025,0.113,2.365
2021/5/9 20:00,31.2,8.99,14.78,193.47,6.97,7.11,0.025,0.111,2.349
2021/5/10 0:00,30.06,7.57,11.34,207.45,6.28,7.11,0.025,0.111,2.349
2021/5/10 4:00,29.7,7.14,9.75,203.95,6.05,6.18,0.025,0.091,2.287
2021/5/10 8:00,29.94,7.55,8.84,196.81,5.57,6.29,0.039,0.097,2.284
2021/5/10 12:00,30.92,8.56,13.09,194.5,6.47,7.08,0.025,0.115,2.381
2021/5/10 16:00,33.89,9.18,16.27,193.41,6.96,7.4,0.025,0.106,2.164
2021/5/10 20:00,31.78,9.1,15.43,191.64,7.08,7.13,0.025,0.098,2.125
2021/5/11 0:00,30.43,7.38,11.56,206.26,5.93,7.13,0.025,0.098,2.125
2021/5/11 4:00,29.94,7.18,5.85,195.99,5.81,5.95,0.099,0.094,2.293
2021/5/11 8:00,30.43,8.05,8.22,195.68,5.26,6.12,0.06,0.089,2.099
2021/5/11 12:00,31.41,8.47,10.69,191.26,6.13,6.45,0.038,0.094,2.049
2021/5/11 16:00,31.29,8.27,9.28,202.86,5.59,6.6,0.032,0.091,2.13
2021/5/11 20:00,31.16,8.43,9.22,204.74,7.43,6.97,0.025,0.097,2.203
2021/5/12 0:00,31.04,8.31,9.08,209.94,6.46,6.51,0.046,0.095,2.147
2021/5/12 4:00,30.68,7.17,7.58,200.03,5.75,5.98,0.071,0.09,2.294
2021/5/12 8:00,30.92,7.35,8.17,199.51,5.01,5.77,0.062,0.082,2.046
2021/5/12 12:00,31.78,8.03,9.46,195.08,5.74,6.13,0.025,0.086,2.012
2021/5/12 16:00,31.37,7.41,7.88,202.33,5.73,6.28,0.065,0.083,2.097
2021/5/12 20:00,31.16,7.69,8.81,202.27,6.39,6.43,0.04,0.088,2.105
2021/5/13 0:00,30.8,7.35,7.92,206.16,6.45,6.15,0.056,0.084,2.098
2021/5/13 4:00,30.55,7.28,7.38,202.14,5.99,5.89,0.08,0.083,2.03
2021/5/13 8:00,30.55,7.08,7.03,202.97,5.63,5.91,0.063,0.081,2.049
2021/5/13 12:00,30.8,6.54,5.92,215.26,4.93,5.37,0.128,0.076,2.07
2021/5/13 16:00,30.92,6.96,7.22,205.72,5.54,5.86,0.11,0.079,2.075
2021/5/13 20:00,30.91,7.14,8.3,198.3,6.65,6.09,0.041,0.078,2.04
2021/5/14 0:00,30.46,6.82,5.36,205.01,5.72,5.56,0.111,0.08,2.045
2021/5/14 4:00,30.31,6.82,5.17,199.76,5.41,5.55,0.117,0.079,1.992
2021/5/14 8:00,30.31,6.78,4.77,201.73,5.57,5.49,0.113,0.081,2.011
2021/5/14 12:00,31.29,7.1,7.01,192.82,6.23,5.92,0.04,0.085,1.957
2021/5/14 16:00,31.29,7.48,7.98,200.74,6.31,6.5,0.025,0.088,2.016
2021/5/14 20:00,31.12,7.47,7.9,200.38,7.79,6.71,0.025,0.089,2.007
2021/5/15 0:00,30.67,7.18,7.35,210.08,6.53,6.1,0.025,0.084,2.066
2021/5/15 4:00,30.4,6.98,6.82,210.05,5.76,5.95,0.026,0.08,1.993
2021/5/15 8:00,30.55,6.87,6.22,206.05,6.5,5.71,0.056,0.08,1.998
2021/5/15 12:00,31.41,7.24,7.95,199.78,6.27,6.69,0.025,0.089,1.956
2021/5/15 16:00,31.71,7.38,7.98,198.81,6.27,6.38,0.025,0.084,2.024
2021/5/15 20:00,31.42,7.55,8.37,199.31,6.73,6.4,0.025,0.08,1.909
2021/5/16 0:00,31.18,7.27,7.78,199.38,7.35,6.4,0.025,0.079,1.942
2021/5/16 4:00,31.06,7.15,7.63,201.81,6.47,6.11,0.025,0.08,1.871
2021/5/16 8:00,31.16,6.98,6.54,211.63,5.26,5.8,0.04,0.076,1.9
2021/5/16 12:00,32.15,7.89,9.91,198.36,7.08,6.69,0.025,0.092,1.885
2021/5/16 16:00,34.77,9.04,13.9,207.42,6.73,7.58,0.025,0.093,1.848
2021/5/16 20:00,32.4,8.84,10.56,195.53,7.57,7.19,0.025,0.086,1.662
2021/5/17 0:00,32.38,8.9,12.02,195.64,6.83,7.04,0.025,0.083,1.633
2021/5/17 4:00,31.91,6.3,10.53,242.66,4.83,4.31,0.025,0.057,1.268
2021/5/17 8:00,32.01,7.52,9.34,201.14,6.14,6.19,0.025,0.082,1.69
2021/5/17 12:00,32.25,7.33,7.69,217.39,5.88,6.11,0.049,0.082,1.871
2021/5/17 16:00,32.54,8.57,13.61,209.23,6.34,7.13,0.025,0.086,1.801
2021/5/17 20:00,32.02,8.3,10.71,209.69,7.3,6.66,0.036,0.084,1.726
2021/5/18 0:00,31.9,6.96,10.85,225.37,6.3,6.66,0.036,0.084,1.726
2021/5/18 4:00,31.66,6.03,9.54,255.9,4.03,3.64,0.068,0.048,1.432
2021/5/18 8:00,31.66,7.02,6.2,204.3,5.98,5.8,0.13,0.077,1.733
2021/5/18 12:00,32.53,7.33,7.8,211.56,6.28,6.07,0.072,0.081,1.966
2021/5/18 16:00,34.39,8.53,13.9,207.8,6.85,7.02,0.025,0.082,1.725
2021/5/18 20:00,32.65,8.19,10.79,207.64,6.87,6.82,0.025,0.078,1.714
2021/5/21 8:00,32.03,6.9,6.42,195.12,5.47,5.64,0.138,0.085,1.611
2021/5/21 12:00,32.89,7.29,7.35,193.33,5.94,6.03,0.115,0.093,1.591
2021/5/21 16:00,33.39,7.46,8.04,194.34,6.37,6.13,0.079,0.09,1.611
2021/5/21 20:00,32.15,7.21,7.11,192.98,7.4,5.93,0.075,0.089,1.492
2021/5/22 0:00,32.03,6.27,5.93,213.05,5.74,4.27,0.114,0.075,1.428
2021/5/22 4:00,31.78,6.25,5.06,211.09,6.26,4.68,0.115,0.079,1.497
2021/5/22 8:00,32.02,6.78,4.69,192.14,5.83,5.6,0.132,0.086,1.591
2021/5/22 12:00,32.68,7.04,6.14,193.64,5.68,5.76,0.114,0.098,1.53
2021/5/22 16:00,32.77,7.09,6.72,194.81,5.59,5.87,0.104,0.09,1.699
2021/5/22 20:00,32.15,7.04,6.3,193.82,7.55,6.01,0.086,0.091,1.675
2021/5/23 0:00,31.77,6.42,5.33,207.16,6.93,4.99,0.076,0.081,1.346
2021/5/23 4:00,31.41,6.54,3.83,202.12,6.36,5.34,0.153,0.085,1.505
2021/5/23 8:00,31.65,6.68,3.91,195.76,5.95,5.54,0.137,0.087,1.519
2021/5/23 12:00,32.39,6.9,5.62,201.08,5.88,5.74,0.092,0.093,1.722
2021/5/23 16:00,32.77,7.21,7.02,201.41,6.49,5.47,0.05,0.09,1.547
2021/5/23 20:00,32.03,7.22,7,202.6,7.79,5.49,0.041,0.092,1.567
2021/5/24 0:00,31.9,6.73,6.96,209.12,7.27,5.1,0.047,0.082,1.297
2021/5/24 4:00,31.78,6.63,6.69,211.81,7.67,4.92,0.049,0.081,1.447
2021/5/24 8:00,31.53,6.98,6.51,203.54,8.23,5.42,0.042,0.083,1.455
2021/5/24 12:00,32.4,7.52,7.96,201.88,7.72,5.91,0.025,0.095,1.428
2021/5/24 16:00,32.27,7.53,7.71,201.89,8.2,5.85,0.025,0.092,1.338
2021/5/24 20:00,31.91,7.22,7.42,203.94,8.19,5.71,0.025,0.088,1.451
2021/5/25 0:00,31.65,6.64,6.68,215.67,7.3,5.71,0.025,0.088,1.451
2021/5/25 4:00,31.16,6.46,5.62,217.47,7.02,4.74,0.067,0.076,1.321
2021/5/25 8:00,31.29,6.79,4.99,203.65,7.35,5.08,0.092,0.083,1.377
2021/5/25 12:00,32.77,7.23,7.62,202.95,7.97,5.76,0.025,0.093,1.391
2021/5/25 16:00,32.23,7.7,8.7,204.64,8.68,5.88,0.025,0.095,1.42
2021/5/25 20:00,31.53,7.44,7.36,206.07,9.28,5.62,0.025,0.089,1.473
2021/5/26 0:00,31.29,6.76,5.31,211.26,7.49,5.62,0.025,0.089,1.473
2021/5/26 4:00,31.06,6.55,4.19,215.25,6.98,4.71,0.122,0.079,1.599
2021/5/26 8:00,31.65,6.81,4.57,208.36,6.27,4.92,0.109,0.083,1.512
2021/5/26 12:00,32.27,6.94,5.87,208.92,6.7,5.29,0.061,0.092,1.373
2021/5/26 16:00,30.92,6.76,5.88,211.16,7.96,5.23,0.058,0.084,1.497
2021/5/26 20:00,31.17,6.84,5.59,207.81,8.35,5.07,0.045,0.082,1.467
2021/5/27 0:00,31.04,6.53,5.17,216.94,7.51,5.07,0.045,0.082,1.467
2021/5/27 4:00,31.04,6.54,4.61,214.32,7.66,4.74,0.076,0.081,1.436
2021/5/27 8:00,31.41,6.82,4.61,207.04,6.66,5.01,0.083,0.085,1.534
2021/5/27 12:00,31.9,6.9,4.6,208.71,6.9,5.05,0.073,0.092,1.579
2021/5/27 16:00,31.17,7.3,7.5,206.84,7.99,5.64,0.025,0.094,1.564
2021/5/27 20:00,31.41,7.08,6.5,207.91,8.77,5.23,0.025,0.09,1.456
2021/5/28 0:00,31.29,6.16,6.01,234.05,5.95,3.91,0.037,0.074,1.227
